ticker,name,market,sector33,scale
3222.T,ユナイテッド・スーパーマーケット・ホールディングス,スタンダード,小売業,TOPIX Small 1
3223.T,エスエルディー,スタンダード,小売業,-
3224.T,ゼネラル・オイスター,グロース,小売業,-
3231.T,野村不動産ホールディングス,プライム,不動産業,TOPIX Mid400
3232.T,三重交通グループホールディングス,プライム,不動産業,TOPIX Small 2
3236.T,プロパスト,スタンダード,不動産業,-
3237.T,イントランス,グロース,不動産業,-
3238.T,セントラル総合開発,スタンダード,不動産業,-
323A.T,フライヤー,グロース,情報･通信業,-
3241.T,ウィル,スタンダード,不動産業,-
3242.T,アーバネットコーポレーション,スタンダード,不動産業,-
3245.T,ディア・ライフ,プライム,不動産業,TOPIX Small 2
3246.T,コーセーアールイー,スタンダード,不動産業,-
3248.T,アールエイジ,スタンダード,不動産業,-
324A.T,ブッキングリゾート,グロース,サービス業,-
