ticker,name,score,roe,op_margin,net_margin,equity_ratio,per,pbr,price,sector33,market,scale
4619.T,日本特殊塗料,67.5,0.0782417975918714,0.0646964727172841,0.0847323433889705,0.705,9.856017162424193,0.8445127878820016,2389.0,化学,スタンダード,-
3123.T,サイボー,67.5,0.0486725663716814,0.0958546719489805,0.1031017489612522,0.454,7.777643795972506,0.4202584100549268,645.0,繊維製品,スタンダード,-
5463.T,丸一鋼管,67.5,0.0737036382122806,0.1314509115373886,0.1094337145763935,0.825,16.399694889397406,1.2285402275497763,1935.0,鉄鋼,プライム,TOPIX Mid400
7711.T,助川電気工業,67.5,0.1033339473199484,0.2522522522522522,0.1805019305019305,0.617,49.40575581966408,,5030.0,精密機器,スタンダード,-
3698.T,ＣＲＩ・ミドルウェア,67.4,0.0528319847691575,0.1627906976744186,0.1200648999459167,0.861,28.594924812030072,,1217.0,情報･通信業,スタンダード,-
2379.T,ディップ,67.4,0.1601376603124243,0.1661197403923284,0.1085830963319477,0.737,16.114576926456376,2.607780684791264,1834.0,サービス業,プライム,TOPIX Small 1
1787.T,ナカボーテック,67.4,0.1266417512012813,0.0879688653291283,0.0795812923572435,0.77,11.813226668877329,1.492259883603729,5700.0,建設業,スタンダード,-
7058.T,共栄セキュリティーサービス,67.4,0.1281779105651043,0.0896341336029501,0.0555091978950687,,,,3120.0,サービス業,スタンダード,-
7089.T,フォースタートアップス,67.4,0.2592827673754364,0.2126044039483675,0.1550873196659073,0.555,12.51310166895106,3.639177433348184,1552.0,サービス業,グロース,-
1518.T,三井松島ホールディングス,67.3,0.1203584229390681,0.1462241094886051,0.1025844687480906,0.435,10.465273095077544,1.0679658416080042,1552.0,その他製品,プライム,TOPIX Small 1
7727.T,オーバル,67.3,0.0863398088189947,0.1092436974789916,0.0898069151324652,0.637,11.857098860486603,0.9958098391185144,770.0,精密機器,スタンダード,-
8387.T,四国銀行,67.3,0.0913522967679772,,0.2509205454231632,0.054,7.51088360522413,0.6888381888381889,3140.0,銀行業,プライム,TOPIX Small 2
1768.T,ソネック,67.3,0.1314644176742979,0.0824235068024717,0.0600758871445932,,,,1057.0,建設業,スタンダード,-
4272.T,日本化薬,67.3,0.0879708965241481,0.0928422871933545,0.1018850449243542,0.7,12.616329569425488,1.0822994672329649,2033.5,化学,プライム,TOPIX Mid400
8596.T,九州リースサービス,67.3,0.0863554441953492,0.1697360343769183,0.1096322339416262,0.206,8.438308886971527,0.7319957487363469,1467.0,その他金融業,スタンダード,-
2154.T,オープンアップグループ,67.3,0.1245527871459164,0.1091970080387007,0.0775371400745595,0.639,16.856791856791858,,1921.0,サービス業,プライム,TOPIX Small 1
6539.T,ＭＳ−Ｊａｐａｎ,67.3,0.1074174111780594,0.2187786059892768,0.1352164247417288,0.881,23.006724303554275,2.5011095736626374,958.0,サービス業,プライム,TOPIX Small 2
3903.T,ｇｕｍｉ,67.3,0.0656907924460106,0.0090384405967548,0.1583360557551998,0.719,8.468025298664793,0.62683694436497,241.0,情報･通信業,プライム,TOPIX Small 2
1377.T,サカタのタネ,67.3,0.0501028445002679,0.1282940456040402,0.1196658822881834,0.823,20.559778852798893,,4165.0,水産・農林業,プライム,TOPIX Small 1
5574.T,ＡＢＥＪＡ,67.3,0.0687397708674304,0.163334751169715,0.1429179072735006,0.88,67.05951679434297,,2276.0,情報･通信業,グロース,-
1972.T,三晃金属工業,67.3,0.0957362096423917,0.0802839049683369,0.0562072336265884,0.681,9.241308942496902,0.8847334635780072,1268.0,建設業,スタンダード,-
3591.T,ワコールホールディングス,67.3,0.0617759890795264,0.1158941169611101,0.076520319514897,0.717,,,,繊維製品,プライム,TOPIX Mid400
6378.T,木村化工機,67.2,0.1095591444783937,0.1081081081081081,0.0807593307593307,0.61,10.625543006081667,1.142659603292504,1223.0,機械,スタンダード,TOPIX Small 2
9629.T,ピー・シー・エー,67.2,0.1236090699139198,0.1423205824569513,0.1360799722639546,0.533,11.655031500085135,1.4556087187666136,1369.0,情報･通信業,プライム,TOPIX Small 2
4666.T,パーク２４,67.2,0.268068913153518,0.0855024100852799,0.1466172290198986,0.321,11.602877697841729,,2016.0,不動産業,プライム,TOPIX Mid400
7014.T,名村造船所,67.1,0.1570855858150042,0.1765963467161316,0.1357562800641368,0.513,11.70719156053004,1.850524399977631,3640.0,輸送用機器,スタンダード,TOPIX Small 1
296A.T,令和アカウンティング・ホールディングス,67.1,0.5292364990689014,0.3484662576687116,0.249079754601227,0.654,19.809574186723086,10.612071408330973,749.0,サービス業,グロース,-
330A.T,ＴａｌｅｎｔＸ,67.1,0.2847533632286995,0.1907481439177613,0.1450599657338663,0.527,11.52542372881356,3.2924467398321497,510.0,情報･通信業,グロース,-
2652.T,まんだらけ,67.1,0.0683470290771175,0.1582172032676597,0.103916386352715,0.63,15.868263473053894,,424.0,小売業,スタンダード,-
4113.T,田岡化学工業,67.1,0.0784143222506393,0.061641359363702,0.0461858279103398,0.632,6.663551401869159,0.5225816854541989,713.0,化学,スタンダード,-
4414.T,フレクト,67.1,0.3060402684563758,0.1507696036844019,0.0828990425402981,0.605,10.470972872669437,2.859348985353377,1185.0,情報･通信業,グロース,-
9766.T,コナミグループ,67.1,0.1771543150067398,0.2752629755893023,0.2025879269238794,0.754,24.756031444836,4.385796406840546,18265.0,情報･通信業,プライム,TOPIX Mid400
9478.T,ＳＥホールディングス・アンド・インキュベーションズ,67.1,0.056351820528799,0.1359237119271278,0.0900939368061485,0.601,12.807017543859647,0.6955125151420288,511.0,情報･通信業,スタンダード,-
1976.T,明星工業,67.1,0.0790253444952676,0.1272823761588086,0.0911126220998689,0.806,15.797126240164214,1.2286303465708774,1847.0,建設業,プライム,TOPIX Small 2
5451.T,ヨドコウ,67.1,0.0778093215602995,0.0607453435223905,0.0890808863046582,0.76,10.814175450244834,0.9213624567779892,1303.0,鉄鋼,プライム,TOPIX Small 1
3021.T,パシフィックネット,67.1,0.1947449768160742,0.1497882171736619,0.0970350404312668,0.269,12.22746840716567,,1761.0,サービス業,スタンダード,-
6874.T,協立電機,67.1,0.0845679821686115,0.0954430911381772,0.0677236455270894,0.635,10.702981842412129,,2570.0,電気機器,スタンダード,-
4994.T,大成ラミックグループ,67.0,0.0598428835489833,0.0743750769609654,0.0478389360916143,0.738,9.64450820978798,0.5656835771772389,2420.0,化学,スタンダード,TOPIX Small 2
6743.T,大同信号,67.0,0.0543105801012827,0.0851138353765324,0.0697022767075306,0.546,7.25792175606302,0.468055230517201,820.0,電気機器,スタンダード,-
9233.T,アジア航測,67.0,0.0872390374779911,0.1458924112244466,0.0880771998137723,0.443,10.272774960657458,,1175.0,空運業,スタンダード,-
9856.T,ケーユーホールディングス,67.0,0.0815427312523246,0.0495523200113546,0.033709061232214,0.723,6.524822695035461,0.520934783494974,1150.0,小売業,スタンダード,TOPIX Small 2
9104.T,商船三井,67.0,0.0728080180999244,0.0695864002919295,0.1168485199150949,0.482,8.378779566943109,0.6207913086825908,5193.0,海運業,プライム,TOPIX Large70
6861.T,キーエンス,67.0,0.1282409882608876,0.5095053489770279,0.3807313675233411,0.946,43.74519919591639,5.609947281865269,80300.0,電気機器,プライム,TOPIX Core30
7994.T,オカムラ,67.0,0.1087685417465269,0.0733791040965744,0.0681273193103385,0.676,9.463682432432432,1.039357370115113,2241.0,その他製品,プライム,TOPIX Small 1
5753.T,日本伸銅,66.9,0.0583746361419243,0.0893680544037153,0.024614363907779,0.687,6.744808916280275,0.3937418250656516,2342.0,非鉄金属,スタンダード,-
6637.T,寺崎電気産業,66.9,0.0755261401958485,0.0985872919914728,0.0666263641859429,0.681,11.20760833002049,0.8106219117848722,3665.0,電気機器,スタンダード,-
3741.T,セック,66.9,0.1463201784155919,0.1674688057040998,0.1344919786096256,0.829,21.840557170870245,3.197608228643838,3230.0,情報･通信業,プライム,TOPIX Small 2
1850.T,南海辰村建設,66.9,0.106227478049028,0.0620564665807804,0.0457016835163875,0.562,5.839416058394161,0.6203546555861181,424.0,建設業,スタンダード,-
8771.T,イー・ギャランティ,66.9,0.1600517302889761,0.4715749387977151,0.3254148154864448,0.688,22.78854795224034,3.898528442784977,1775.0,その他金融業,プライム,TOPIX Small 1
7806.T,ＭＴＧ,66.9,0.1337652569318609,0.1506546607940111,0.1176284893946454,0.633,40.693293142426526,,8100.0,その他製品,グロース,-
4674.T,クレスコ,66.9,0.1576809343170345,0.1021244356484631,0.0816222400890593,0.699,11.56986596826375,1.8122368214669229,1502.0,情報･通信業,プライム,TOPIX Small 2
4595.T,ミズホメディー,66.9,0.0327824142257131,0.34375,0.2721920289855072,0.876,53.02502375673107,,1674.0,医薬品,スタンダード,-
3675.T,クロス・マーケティンググループ,66.9,0.1410325792834722,0.0897609764366841,0.0552212239362603,0.51,8.778455586966226,,590.0,情報･通信業,スタンダード,-
2408.T,ＫＧ情報,66.9,0.0310786106032906,0.1739130434782608,0.2622720897615708,0.884,32.47462919594067,,832.0,サービス業,スタンダード,-
5989.T,エイチワン,66.8,0.1323460244334832,0.0698658297521213,0.0523421365169155,0.387,3.932728298210532,0.543859773521758,1534.0,金属製品,プライム,TOPIX Small 2
4659.T,,66.8,0.0775269872423945,0.0857135314925294,0.0542210020590253,0.814,,,,,,
4251.T,恵和,66.8,0.0361760318249627,0.2266310568485311,0.1665394887447539,0.774,25.61930976074529,,1210.0,化学,プライム,TOPIX Small 2
1835.T,東鉄工業,66.8,0.0958760962866206,0.107969672060754,0.0787949796954937,0.651,11.367596986514384,1.100764044477098,4240.0,建設業,プライム,TOPIX Small 1
4493.T,サイバーセキュリティクラウド,66.8,0.0562378797672915,0.2598707824838478,0.1873653984206748,0.81,70.53990610328638,,1803.0,情報･通信業,グロース,-
9388.T,,66.8,0.1888544891640866,0.0804020100502512,0.0528504591925143,0.624,,,,,,
7775.T,大研医器,66.8,0.1185547126141185,0.1241010689990281,0.0896015549076773,0.682,13.04483188044832,1.5538661227517152,419.0,精密機器,スタンダード,-
3710.T,ジョルダン,66.8,0.0535345183960314,0.052695336159903,0.1568746214415505,0.796,12.162960047234796,,618.0,情報･通信業,スタンダード,-
4733.T,オービックビジネスコンサルタント,66.8,0.1070517664840355,0.4587548638132295,0.3527626459143969,0.767,26.749585406301826,2.8636736867801424,6452.0,情報･通信業,プライム,TOPIX Mid400
3965.T,キャピタル・アセット・プランニング,66.8,0.0994841562269712,0.1162748314197193,0.0738108255877528,0.56,12.187854710556186,,859.0,情報･通信業,スタンダード,-
9119.T,飯野海運,66.8,0.0972329269063112,0.1055736674653364,0.1209081267920971,0.456,9.864576888705574,0.9595709681302074,1435.0,海運業,プライム,TOPIX Small 1
6454.T,マックス,66.7,0.1203048542848482,0.1764032648307849,0.1394580702159486,0.836,22.24689745264533,2.65562624750499,1703.0,機械,プライム,TOPIX Small 1
4486.T,ユナイトアンドグロウ,66.7,0.0677966101694915,0.216867469879518,0.1566265060240964,0.688,32.45569620253165,,641.0,情報･通信業,グロース,-
3983.T,オロ,66.7,0.0571428571428571,0.345531914893617,0.2459574468085106,0.745,56.67384284176534,,2106.0,情報･通信業,プライム,TOPIX Small 2
2749.T,ＪＰホールディングス,66.7,0.1867887508175278,0.1507905366416618,0.0988805539526832,0.6,12.123027761134413,2.2668708219740825,607.0,サービス業,プライム,TOPIX Small 1
5576.T,オービーシステム,66.7,0.1051246051246051,0.0776429809358752,0.0692085499711149,0.748,10.953981685406282,1.1570814609837028,2835.0,情報･通信業,スタンダード,-
7950.T,,66.7,0.0313360670787685,0.104470437429899,0.0820381349142765,0.873,,,,,,
5444.T,大和工業,66.7,0.1073050839586733,0.0280256127290524,0.3889855289327821,0.855,12.180363068514543,1.3764958914685932,12480.0,鉄鋼,プライム,TOPIX Mid400
2795.T,日本プリメックス,66.7,0.0538341906926665,0.0688627005537413,0.0638932273179043,0.771,11.133039238449037,0.5934369218012265,959.0,卸売業,スタンダード,-
8931.T,和田興産,66.6,0.0755450591860833,0.1183561123766135,0.0622389901290812,0.307,5.274807885065152,0.398583655229872,1263.0,不動産業,スタンダード,-
5958.T,三洋工業,66.6,0.0669249904324531,0.0631993369249896,0.0483146843486669,0.73,9.234938503231186,0.5942137264712155,4430.0,金属製品,スタンダード,-
6677.T,エスケーエレクトロニクス,66.6,0.051599674166456,0.163938992966084,0.1279337001183926,0.823,20.31877013508167,1.0498771979522283,3595.0,電気機器,スタンダード,-
9045.T,京阪ホールディングス,66.5,0.0960656591229621,0.1478384580910816,0.1010042981192344,0.375,9.48646293458337,0.9337943641058556,3157.0,陸運業,プライム,TOPIX Mid400
6267.T,ゼネラルパッカー,66.5,0.0726630007855459,0.1049167114454594,0.0745566899516389,0.644,11.507322841808422,,3795.0,機械,スタンダード,-
6638.T,ミマキエンジニアリング,66.5,0.1680795890889143,0.1126425798745894,0.0805135861451179,0.481,8.081198231835543,1.36692945395415,1883.0,電気機器,プライム,TOPIX Small 2
5982.T,マルゼン,66.5,0.0997475713302225,0.0993680931987661,0.078104878560091,0.701,11.9228432563791,1.193596847079717,3925.0,金属製品,スタンダード,-
1914.T,日本基礎技術,66.5,0.0671170806699571,0.053193433992615,0.0606514824699301,0.641,7.573898494143893,0.5024530661476873,679.0,建設業,スタンダード,-
9240.T,デリバリーコンサルティング,66.4,0.1041666666666666,0.0772432932469935,0.0601295097132284,0.763,14.820303816228234,,400.0,サービス業,グロース,-
2222.T,寿スピリッツ,66.4,0.261953437917223,0.2360721493761186,0.1593912237722293,0.797,31.29611411706837,8.199890453329896,2545.0,食料品,プライム,TOPIX Mid400
3103.T,ユニチカ,66.4,0.3358929760935534,0.0889737945227431,0.1531084739758609,0.357,3.32226984178133,1.773214316426741,1031.0,繊維製品,スタンダード,TOPIX Small 2
6144.T,西部電機,66.4,0.104298300258076,0.1068381510250859,0.0895453966636954,0.678,12.530027453671927,1.3022679346057306,2921.0,機械,スタンダード,-
6676.T,バッファロー,66.4,0.1876976744186046,0.0786790780141844,0.0687994408074195,0.602,7.939484871217804,1.3988247669084322,2540.0,電気機器,スタンダード,TOPIX Small 2
5572.T,Ｒｉｄｇｅ−ｉ,66.4,0.0651320952131833,0.1929740134744947,0.1198267564966313,0.81,47.44154523890207,,2800.0,情報･通信業,グロース,-
9682.T,ＤＴＳ,66.3,0.1799941259216892,0.1215415677486632,0.0861159799723399,0.745,14.34055387990129,2.6241846462619165,1046.0,情報･通信業,プライム,TOPIX Small 1
1926.T,ライト工業,66.3,0.1373918975419756,0.1235562004367314,0.0896951499827606,0.715,14.211438474870018,1.9148767239728557,4100.0,建設業,プライム,TOPIX Small 1
559A.T,梅乃宿酒造,66.3,0.0858528237307472,0.1958456973293768,0.1275964391691394,0.556,20.547124600638977,,1029.0,食料品,スタンダード,-
6309.T,巴工業,66.3,0.063736564660779,0.1200363058770138,0.0905377808032675,0.769,19.272535582498683,,1828.0,機械,プライム,TOPIX Small 2
7868.T,広済堂ホールディングス,66.3,0.095661127824103,0.1860439439107872,0.1307828199182952,0.685,16.228838295388208,1.6666167081322505,556.0,その他製品,プライム,TOPIX Small 2
2353.T,日本駐車場開発,66.3,0.1736188472170648,0.2255440897547176,0.1352750184845854,0.326,19.004524886877828,,252.0,不動産業,プライム,TOPIX Small 1
3935.T,エディア,66.3,0.2947368421052631,0.0952994204764971,0.1021678471775059,0.58,9.056651174475569,2.645968659400345,721.0,情報･通信業,スタンダード,-
8046.T,丸藤シートパイル,66.3,0.0600311612134543,0.0523054040654437,0.0487109568666336,0.712,7.820976491862568,0.4556324599938898,865.0,卸売業,スタンダード,-
4116.T,大日精化工業,66.3,0.0573684583244812,0.0612258033372487,0.0651761146958019,0.675,9.102434077079108,0.5303198168254671,1077.0,化学,プライム,TOPIX Small 2
3236.T,プロパスト,66.3,0.0948640483383685,0.1262207585736997,0.0891437656143538,0.276,5.760271071579839,,272.0,不動産業,スタンダード,-
4231.T,タイガースポリマー,66.2,0.0471722700026062,0.0601212798212718,0.0469360887257639,0.754,8.614765775580324,0.4273575336315413,1028.0,化学,スタンダード,-
2432.T,ディー・エヌ・エー,66.2,0.0791072607740451,0.1265673662830061,0.1289641164522681,0.698,15.546218487394956,1.2328424793832085,2664.0,情報･通信業,プライム,TOPIX Mid400
